,Male,Female,18 - 20,21 - 24,25 - 34,35 - 49,50 - 64,65+,Hispanic,Non_Hispanic,"< $7,500","$7,500 - $14,999","$15,000 - $24,999","$25,000 - $34,999","$35,000 - $49,999","$50,000 - $74,999","> $75,000",Never Married,Married,Widowed,Divorced,Separated,White,Black,Other,att
500,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '21 - 24', 'Hispanic', '$50,000 - $74,999', 'Separated', 'Other']"
501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Male', '65+', 'Non_Hispanic', '$35,000 - $49,999', 'Divorced', 'White']"
502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Non_Hispanic', '$15,000 - $24,999', 'Married', 'Black']"
503,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '25 - 34', 'Hispanic', '> $75,000', 'Separated', 'White']"
504,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '21 - 24', 'Hispanic', '$7,500 - $14,999', 'Never Married', 'Other']"
505,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '25 - 34', 'Non_Hispanic', '> $75,000', 'Never Married', 'Black']"
506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"['Female', '21 - 24', 'Hispanic', '$50,000 - $74,999', 'Widowed', 'Other']"
507,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Male', '50 - 64', 'Hispanic', '$15,000 - $24,999', 'Widowed', 'White']"
508,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Male', '25 - 34', 'Hispanic', '> $75,000', 'Divorced', 'Black']"
509,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Hispanic', '> $75,000', 'Married', 'Other']"
510,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '18 - 20', 'Non_Hispanic', '$15,000 - $24,999', 'Married', 'Black']"
511,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Male', '50 - 64', 'Non_Hispanic', '$50,000 - $74,999', 'Widowed', 'Black']"
512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '35 - 49', 'Hispanic', '$35,000 - $49,999', 'Married', 'White']"
513,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Male', '21 - 24', 'Non_Hispanic', '$15,000 - $24,999', 'Divorced', 'White']"
514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Female', '65+', 'Non_Hispanic', '> $75,000', 'Widowed', 'Black']"
515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '35 - 49', 'Non_Hispanic', '$7,500 - $14,999', 'Never Married', 'Black']"
516,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '21 - 24', 'Non_Hispanic', '$50,000 - $74,999', 'Married', 'White']"
517,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '50 - 64', 'Hispanic', '$35,000 - $49,999', 'Married', 'Black']"
518,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '50 - 64', 'Non_Hispanic', '$7,500 - $14,999', 'Separated', 'Other']"
519,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '35 - 49', 'Hispanic', '> $75,000', 'Never Married', 'White']"
520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '65+', 'Non_Hispanic', '$35,000 - $49,999', 'Separated', 'Black']"
521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '50 - 64', 'Hispanic', '$25,000 - $34,999', 'Separated', 'Other']"
522,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '18 - 20', 'Hispanic', '$35,000 - $49,999', 'Never Married', 'Other']"
523,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '50 - 64', 'Hispanic', '$50,000 - $74,999', 'Married', 'Other']"
524,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Female', '21 - 24', 'Non_Hispanic', '$50,000 - $74,999', 'Divorced', 'Black']"
525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '21 - 24', 'Hispanic', '$25,000 - $34,999', 'Separated', 'Other']"
526,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '18 - 20', 'Hispanic', '< $7,500', 'Separated', 'White']"
527,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '21 - 24', 'Hispanic', '$50,000 - $74,999', 'Separated', 'Black']"
528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Male', '18 - 20', 'Non_Hispanic', '< $7,500', 'Divorced', 'Black']"
529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Female', '50 - 64', 'Non_Hispanic', '$15,000 - $24,999', 'Widowed', 'White']"
530,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Female', '18 - 20', 'Non_Hispanic', '> $75,000', 'Widowed', 'Black']"
531,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '35 - 49', 'Hispanic', '$25,000 - $34,999', 'Never Married', 'White']"
532,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Female', '25 - 34', 'Non_Hispanic', '$7,500 - $14,999', 'Widowed', 'White']"
533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '65+', 'Hispanic', '$35,000 - $49,999', 'Never Married', 'Black']"
534,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Male', '35 - 49', 'Hispanic', '$15,000 - $24,999', 'Divorced', 'Black']"
535,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '50 - 64', 'Hispanic', '$25,000 - $34,999', 'Married', 'Black']"
536,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Hispanic', '$50,000 - $74,999', 'Separated', 'Black']"
537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '21 - 24', 'Hispanic', '> $75,000', 'Separated', 'Other']"
538,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '25 - 34', 'Non_Hispanic', '$7,500 - $14,999', 'Separated', 'White']"
539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '25 - 34', 'Non_Hispanic', '> $75,000', 'Separated', 'Black']"
540,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '50 - 64', 'Non_Hispanic', '$25,000 - $34,999', 'Separated', 'Other']"
541,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Male', '50 - 64', 'Non_Hispanic', '$7,500 - $14,999', 'Divorced', 'White']"
542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '65+', 'Hispanic', '$35,000 - $49,999', 'Married', 'Other']"
543,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '35 - 49', 'Hispanic', '$35,000 - $49,999', 'Married', 'Other']"
544,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Non_Hispanic', '$15,000 - $24,999', 'Married', 'Black']"
545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '65+', 'Hispanic', '$25,000 - $34,999', 'Separated', 'Other']"
546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '35 - 49', 'Non_Hispanic', '$50,000 - $74,999', 'Married', 'Black']"
547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Male', '25 - 34', 'Hispanic', '$35,000 - $49,999', 'Widowed', 'White']"
548,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Female', '18 - 20', 'Non_Hispanic', '< $7,500', 'Divorced', 'Black']"
549,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '18 - 20', 'Hispanic', '$7,500 - $14,999', 'Married', 'Black']"
550,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Female', '50 - 64', 'Hispanic', '$50,000 - $74,999', 'Separated', 'White']"
551,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '50 - 64', 'Hispanic', '> $75,000', 'Married', 'White']"
552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '65+', 'Non_Hispanic', '< $7,500', 'Never Married', 'White']"
553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '35 - 49', 'Non_Hispanic', '$50,000 - $74,999', 'Separated', 'White']"
554,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '25 - 34', 'Non_Hispanic', '$25,000 - $34,999', 'Never Married', 'Other']"
555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Female', '65+', 'Hispanic', '$25,000 - $34,999', 'Divorced', 'Black']"
556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '50 - 64', 'Non_Hispanic', '$7,500 - $14,999', 'Married', 'Other']"
557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Hispanic', '< $7,500', 'Married', 'Other']"
558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '21 - 24', 'Non_Hispanic', '< $7,500', 'Divorced', 'Other']"
559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Hispanic', '$7,500 - $14,999', 'Separated', 'Other']"
560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Female', '21 - 24', 'Hispanic', '$7,500 - $14,999', 'Separated', 'White']"
561,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '18 - 20', 'Non_Hispanic', '$50,000 - $74,999', 'Divorced', 'Other']"
562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '25 - 34', 'Non_Hispanic', '< $7,500', 'Married', 'Black']"
563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '25 - 34', 'Non_Hispanic', '> $75,000', 'Separated', 'Black']"
564,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '35 - 49', 'Non_Hispanic', '$35,000 - $49,999', 'Married', 'Black']"
565,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Hispanic', '$35,000 - $49,999', 'Separated', 'Other']"
566,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Female', '21 - 24', 'Hispanic', '$7,500 - $14,999', 'Widowed', 'White']"
567,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"['Female', '25 - 34', 'Hispanic', '< $7,500', 'Widowed', 'Other']"
568,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '50 - 64', 'Hispanic', '$15,000 - $24,999', 'Separated', 'Other']"
569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '65+', 'Non_Hispanic', '$25,000 - $34,999', 'Married', 'Black']"
570,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Male', '18 - 20', 'Hispanic', '> $75,000', 'Divorced', 'Black']"
571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '25 - 34', 'Non_Hispanic', '> $75,000', 'Married', 'White']"
572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Male', '18 - 20', 'Hispanic', '$15,000 - $24,999', 'Widowed', 'White']"
573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Female', '21 - 24', 'Hispanic', '> $75,000', 'Separated', 'Black']"
574,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '18 - 20', 'Hispanic', '$50,000 - $74,999', 'Never Married', 'Black']"
575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"['Male', '50 - 64', 'Hispanic', '$35,000 - $49,999', 'Widowed', 'Other']"
576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Female', '18 - 20', 'Hispanic', '$15,000 - $24,999', 'Separated', 'Black']"
577,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Hispanic', '$35,000 - $49,999', 'Widowed', 'Black']"
578,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '50 - 64', 'Non_Hispanic', '< $7,500', 'Married', 'White']"
579,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Hispanic', '$15,000 - $24,999', 'Never Married', 'Other']"
580,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Female', '50 - 64', 'Hispanic', '$35,000 - $49,999', 'Divorced', 'White']"
581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '35 - 49', 'Non_Hispanic', '$50,000 - $74,999', 'Never Married', 'Other']"
582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Non_Hispanic', '$15,000 - $24,999', 'Separated', 'Black']"
583,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '21 - 24', 'Non_Hispanic', '$25,000 - $34,999', 'Separated', 'Other']"
584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Non_Hispanic', '$50,000 - $74,999', 'Separated', 'Other']"
585,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Female', '18 - 20', 'Non_Hispanic', '< $7,500', 'Separated', 'White']"
586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '65+', 'Hispanic', '$15,000 - $24,999', 'Separated', 'White']"
587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Non_Hispanic', '> $75,000', 'Never Married', 'Other']"
588,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Hispanic', '$15,000 - $24,999', 'Separated', 'Other']"
589,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Non_Hispanic', '$25,000 - $34,999', 'Never Married', 'Other']"
590,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '65+', 'Hispanic', '$50,000 - $74,999', 'Married', 'Black']"
591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '65+', 'Non_Hispanic', '$7,500 - $14,999', 'Married', 'Other']"
592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Male', '21 - 24', 'Non_Hispanic', '> $75,000', 'Divorced', 'White']"
593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '25 - 34', 'Non_Hispanic', '$50,000 - $74,999', 'Never Married', 'Black']"
